words,scoring
slash,1.7019438444924406
flash,1.7019438444924406
shunt,1.701511879049676
neigh,1.701511879049676
ether,1.7010799136069115
seedy,1.7010799136069115
round,1.7006479481641468
quest,1.7006479481641468
tithe,1.7002159827213823
snack,1.6997840172786176
fetus,1.6997840172786176
cramp,1.6993520518358531
shank,1.6993520518358531
stamp,1.6993520518358531
trick,1.6989200863930884
berry,1.698488120950324
seize,1.6980561555075595
totem,1.6980561555075595
adopt,1.6976241900647948
bland,1.6967602591792657
tawny,1.6967602591792657
guard,1.6963282937365012
froth,1.6958963282937365
vital,1.6958963282937365
march,1.695464362850972
zesty,1.6950323974082073
candy,1.6946004319654429
juice,1.6946004319654429
bible,1.6941684665226782
bused,1.6924406047516198
bravo,1.6920086393088554
fiend,1.6920086393088554
belch,1.6920086393088554
caput,1.6907127429805615
lever,1.690280777537797
quake,1.690280777537797
stilt,1.6898488120950323
briar,1.6894168466522679
semen,1.6889848812095032
impel,1.6889848812095032
third,1.6889848812095032
spell,1.6889848812095032
robin,1.6885529157667387
shaky,1.688120950323974
burnt,1.688120950323974
reedy,1.6876889848812096
built,1.6876889848812096
thyme,1.6872570194384449
tumor,1.6868250539956804
charm,1.6859611231101512
oxide,1.6855291576673865
vapor,1.685097192224622
merry,1.685097192224622
liege,1.685097192224622
gland,1.6846652267818574
video,1.6846652267818574
frank,1.6838012958963282
rerun,1.682937365010799
vegan,1.682937365010799
duvet,1.6812095032397407
creek,1.6812095032397407
shall,1.6807775377969763
habit,1.6803455723542116
apart,1.6794816414686824
ruder,1.6794816414686824
epoch,1.6794816414686824
dryer,1.679049676025918
sting,1.679049676025918
tubal,1.6786177105831535
prawn,1.6786177105831535
devil,1.6781857451403888
adage,1.6777537796976243
audio,1.6768898488120951
drawn,1.6764578833693304
denim,1.676025917926566
shirk,1.6755939524838013
guilt,1.6755939524838013
femur,1.6751619870410368
fraud,1.6751619870410368
fella,1.6747300215982721
apnea,1.6747300215982721
vowel,1.6742980561555076
badly,1.673866090712743
widen,1.673866090712743
revel,1.6734341252699785
torso,1.6721382289416846
feign,1.6717062634989202
genie,1.670842332613391
gravy,1.6699784017278618
waxen,1.6699784017278618
lusty,1.6699784017278618
cavil,1.6691144708423327
eerie,1.6682505399568035
lurid,1.6682505399568035
segue,1.6678185745140388
bacon,1.6678185745140388
breed,1.6669546436285096
foamy,1.6665226781857452
below,1.6665226781857452
lanky,1.6665226781857452
stink,1.6665226781857452
pixel,1.6660907127429805
forth,1.6660907127429805
vicar,1.6652267818574513
drift,1.6647948164146869
ardor,1.6639308855291577
exult,1.663498920086393
urban,1.663498920086393
spurn,1.663498920086393
vaunt,1.6630669546436285
favor,1.6622030237580994
debut,1.6622030237580994
ethic,1.6613390928725702
stool,1.6613390928725702
hefty,1.6609071274298055
piece,1.6609071274298055
dozen,1.660475161987041
slick,1.660475161987041
trout,1.660475161987041
envoy,1.660475161987041
madly,1.660475161987041
ferry,1.660475161987041
mourn,1.660475161987041
panic,1.6600431965442766
lorry,1.6600431965442766
heave,1.6596112311015119
river,1.6596112311015119
begin,1.6591792656587474
crush,1.6591792656587474
fluke,1.6587473002159827
joist,1.6583153347732182
burly,1.6583153347732182
tasty,1.6578833693304535
fetch,1.6578833693304535
rural,1.657451403887689
smell,1.6570194384449244
sword,1.6561555075593952
bicep,1.6561555075593952
brawn,1.6548596112311016
greed,1.6548596112311016
pouty,1.6548596112311016
cabin,1.654427645788337
spank,1.6539956803455724
alloy,1.6531317494600433
mount,1.6531317494600433
gonad,1.6526997840172786
stash,1.6526997840172786
squat,1.652267818574514
speck,1.652267818574514
agape,1.6518358531317494
gouge,1.6518358531317494
graph,1.651403887688985
friar,1.651403887688985
basic,1.651403887688985
salad,1.651403887688985
lasso,1.6509719222462202
sense,1.6496760259179266
spicy,1.649244060475162
flout,1.6479481641468683
visor,1.6479481641468683
still,1.6479481641468683
abbey,1.6475161987041036
vogue,1.6470842332613391
abhor,1.6466522678185744
croup,1.64622030237581
prism,1.6457883369330453
midge,1.644924406047516
primo,1.644924406047516
zonal,1.6444924406047516
shack,1.644060475161987
wreck,1.644060475161987
tipsy,1.6436285097192225
circa,1.6436285097192225
unlit,1.6431965442764578
taunt,1.6427645788336933
bench,1.6414686825053997
depth,1.6414686825053997
eying,1.641036717062635
frond,1.6406047516198705
grind,1.6401727861771058
plank,1.6393088552915767
parry,1.6393088552915767
caulk,1.6388768898488122
silky,1.6384449244060475
stock,1.6375809935205183
askew,1.6371490280777539
patch,1.6367170626349892
woken,1.6367170626349892
stint,1.6362850971922247
pesky,1.63585313174946
birth,1.6349892008639308
harsh,1.6336933045356372
prong,1.6336933045356372
brass,1.6336933045356372
color,1.6336933045356372
donut,1.6336933045356372
fancy,1.6332613390928725
afoul,1.632829373650108
ghost,1.6323974082073434
vocal,1.6323974082073434
nudge,1.6315334773218142
thank,1.6315334773218142
pinto,1.6311015118790497
tacit,1.6311015118790497
recur,1.6298056155507559
natal,1.6298056155507559
nerve,1.6293736501079914
merge,1.6289416846652267
sauna,1.6289416846652267
freed,1.6289416846652267
woven,1.6280777537796975
trust,1.6280777537796975
worth,1.6280777537796975
chord,1.627645788336933
prowl,1.627645788336933
obese,1.626781857451404
world,1.6263498920086392
crown,1.6259179265658747
armor,1.624622030237581
porch,1.624622030237581
manic,1.6228941684665226
class,1.6228941684665226
girth,1.6228941684665226
given,1.6228941684665226
unity,1.622462203023758
trunk,1.622462203023758
joint,1.622462203023758
alarm,1.622462203023758
grass,1.621598272138229
mirth,1.621598272138229
shift,1.6207343412526998
lofty,1.6207343412526998
petty,1.6207343412526998
login,1.6207343412526998
pence,1.6203023758099353
knife,1.6203023758099353
detox,1.6198704103671706
tacky,1.6190064794816414
blunt,1.6177105831533478
harry,1.6172786177105831
elude,1.6168466522678187
butte,1.6168466522678187
gnash,1.616414686825054
welch,1.6159827213822895
empty,1.6159827213822895
balmy,1.6159827213822895
blank,1.6155507559395248
hello,1.6146868250539956
newer,1.6142548596112312
ahead,1.6142548596112312
borax,1.6138228941684665
flask,1.613390928725702
seven,1.613390928725702
tenth,1.6129589632829373
suing,1.6129589632829373
batch,1.6129589632829373
proud,1.6125269978401728
major,1.6125269978401728
error,1.6120950323974081
aroma,1.6120950323974081
could,1.6120950323974081
stick,1.611231101511879
vista,1.6107991360691145
catty,1.6095032397408207
libel,1.6090712742980562
study,1.6086393088552915
renew,1.608207343412527
arbor,1.6077753779697623
smith,1.6077753779697623
admit,1.6073434125269979
swell,1.6073434125269979
offer,1.6069114470842332
brisk,1.6069114470842332
sheep,1.6064794816414687
psalm,1.6064794816414687
never,1.606047516198704
cycle,1.6056155507559395
sumac,1.6047516198704104
cross,1.6047516198704104
sigma,1.6038876889848812
small,1.6034557235421167
belly,1.603023758099352
ivory,1.603023758099352
turbo,1.6025917926565876
prior,1.6025917926565876
canal,1.6025917926565876
titan,1.6021598272138229
marry,1.6021598272138229
edify,1.6021598272138229
sooth,1.6017278617710584
handy,1.6008639308855293
sprig,1.6008639308855293
until,1.6008639308855293
strut,1.6004319654427646
droll,1.6004319654427646
snowy,1.6
match,1.5995680345572354
medic,1.5995680345572354
speed,1.599136069114471
grimy,1.599136069114471
jaunt,1.5987041036717062
hence,1.5982721382289418
touch,1.5982721382289418
smirk,1.5982721382289418
axion,1.597840172786177
chalk,1.5974082073434126
slung,1.5965442764578834
where,1.5965442764578834
quail,1.5961123110151187
crypt,1.5956803455723543
chasm,1.5948164146868251
micro,1.5948164146868251
silly,1.593952483801296
ensue,1.5935205183585313
canon,1.5930885529157668
clamp,1.5930885529157668
anvil,1.5930885529157668
drink,1.592656587473002
sight,1.591792656587473
growl,1.591792656587473
wrack,1.5904967602591793
nasal,1.5904967602591793
polka,1.5900647948164146
risky,1.5896328293736501
shoot,1.5896328293736501
lurch,1.5892008639308854
teddy,1.5892008639308854
issue,1.5879049676025918
nomad,1.5874730021598271
drool,1.5874730021598271
coach,1.5870410367170626
whirl,1.5870410367170626
spawn,1.5870410367170626
topic,1.586609071274298
enjoy,1.5861771058315335
local,1.5857451403887688
penny,1.5848812095032399
slunk,1.5840172786177107
minty,1.5840172786177107
bison,1.5840172786177107
bring,1.583585313174946
deuce,1.5827213822894168
defer,1.5822894168466524
weave,1.5818574514038877
elbow,1.5814254859611232
bless,1.5809935205183585
gaffe,1.5792656587473002
dodge,1.5792656587473002
revue,1.578401727861771
right,1.578401727861771
lyric,1.578401727861771
nobly,1.5779697624190065
gourd,1.5779697624190065
cloud,1.5779697624190065
slosh,1.5775377969762419
flank,1.5775377969762419
throb,1.5771058315334774
udder,1.5766738660907127
valid,1.5766738660907127
fleck,1.5758099352051835
upper,1.5758099352051835
yacht,1.5749460043196544
stomp,1.5749460043196544
scamp,1.57451403887689
evade,1.57451403887689
scowl,1.57451403887689
drill,1.5740820734341252
canny,1.5736501079913607
notch,1.573218142548596
cling,1.5727861771058316
stout,1.5727861771058316
blond,1.5723542116630669
tutor,1.5719222462203024
helix,1.5714902807775377
tenet,1.5714902807775377
jerky,1.5714902807775377
brink,1.5710583153347732
laugh,1.5710583153347732
frisk,1.5688984881209502
etude,1.5676025917926566
theme,1.5676025917926566
venom,1.5676025917926566
truck,1.567170626349892
locus,1.5667386609071274
smack,1.5667386609071274
swami,1.5663066954643627
avoid,1.5663066954643627
flaky,1.5663066954643627
mecca,1.5663066954643627
wordy,1.5654427645788338
wench,1.5654427645788338
rocky,1.5654427645788338
brush,1.5637149028077755
mango,1.5632829373650108
chirp,1.5632829373650108
budge,1.5632829373650108
pique,1.5628509719222463
gamut,1.5624190064794816
leech,1.5619870410367171
tulip,1.561123110151188
sixty,1.561123110151188
quota,1.561123110151188
ingot,1.5606911447084233
bleed,1.5606911447084233
black,1.5602591792656588
clink,1.5602591792656588
fence,1.5585313174946005
beget,1.5580993520518358
weigh,1.5572354211663066
imbue,1.5563714902807775
crack,1.555939524838013
privy,1.5550755939524838
exile,1.5542116630669547
dowry,1.5542116630669547
troop,1.55377969762419
godly,1.55377969762419
annoy,1.5533477321814255
mangy,1.5533477321814255
churn,1.5533477321814255
radii,1.5529157667386608
synod,1.5524838012958964
aping,1.5524838012958964
lingo,1.5520518358531317
drown,1.5520518358531317
gaudy,1.5516198704103672
loyal,1.5516198704103672
tryst,1.5511879049676025
awake,1.5498920086393089
phony,1.5490280777537797
midst,1.5490280777537797
crimp,1.548596112311015
rough,1.5481641468682505
doing,1.5477321814254859
sappy,1.5473002159827214
tunic,1.5473002159827214
stung,1.5473002159827214
among,1.546868250539957
blind,1.5460043196544277
elegy,1.545572354211663
showy,1.5442764578833694
bigot,1.5434125269978403
sulky,1.5434125269978403
eking,1.542548596112311
enema,1.542548596112311
throw,1.542548596112311
crowd,1.5421166306695464
amply,1.541684665226782
dally,1.541684665226782
disco,1.5408207343412528
month,1.540388768898488
exert,1.540388768898488
grill,1.540388768898488
cacti,1.539524838012959
prick,1.539524838012959
dusty,1.5390928725701944
group,1.5386609071274298
ledge,1.5382289416846653
begun,1.5382289416846653
patty,1.5377969762419006
epoxy,1.5377969762419006
incur,1.5377969762419006
watch,1.5369330453563714
flail,1.536501079913607
agora,1.5360691144708423
logic,1.5356371490280778
stunk,1.5347732181425486
boost,1.5347732181425486
truss,1.534341252699784
wrong,1.5339092872570195
arrow,1.5321814254859611
birch,1.5317494600431965
bayou,1.531317494600432
verge,1.5308855291576673
queer,1.5308855291576673
dross,1.5308855291576673
brown,1.5304535637149028
iliac,1.5295896328293737
hymen,1.5287257019438445
motor,1.5287257019438445
moldy,1.52829373650108
child,1.5278617710583153
woman,1.5269978401727862
joust,1.5265658747300217
datum,1.5265658747300217
endow,1.526133909287257
scuba,1.5257019438444925
shrug,1.5252699784017278
fudge,1.5252699784017278
wagon,1.5248380129589634
floor,1.5235421166306695
fatal,1.5235421166306695
bleep,1.5226781857451404
leggy,1.5226781857451404
whelp,1.5226781857451404
flack,1.5222462203023759
basal,1.5222462203023759
topaz,1.5213822894168467
scrum,1.520950323974082
tepee,1.5205183585313176
thong,1.5196544276457884
clown,1.5196544276457884
shock,1.5196544276457884
syrup,1.5192224622030237
modem,1.5192224622030237
annex,1.5192224622030237
needy,1.5183585313174945
grown,1.5183585313174945
quasi,1.5174946004319654
twang,1.517062634989201
gecko,1.5166306695464362
rowdy,1.515766738660907
brick,1.515766738660907
glass,1.5153347732181426
gusto,1.5153347732181426
sloop,1.5153347732181426
frill,1.5144708423326134
quilt,1.5140388768898487
batty,1.5140388768898487
proxy,1.512742980561555
amaze,1.5110151187904968
kneel,1.509719222462203
ozone,1.509719222462203
koala,1.5092872570194384
chess,1.5092872570194384
donor,1.5092872570194384
toxin,1.5092872570194384
youth,1.5084233261339093
fewer,1.5079913606911448
shown,1.5079913606911448
wring,1.5075593952483801
every,1.5075593952483801
banal,1.5071274298056156
robot,1.5071274298056156
gusty,1.5053995680345573
humor,1.5053995680345573
mouth,1.5049676025917926
botch,1.5049676025917926
trump,1.5045356371490282
stunt,1.5045356371490282
stood,1.5041036717062635
frock,1.5041036717062635
musty,1.5041036717062635
unfed,1.5028077753779698
catch,1.5023758099352051
await,1.5019438444924407
pasta,1.5002159827213823
fever,1.4997840172786177
freer,1.4997840172786177
shrub,1.4993520518358532
melee,1.4993520518358532
afoot,1.4989200863930885
sully,1.4989200863930885
macho,1.4980561555075593
spool,1.4980561555075593
gross,1.4971922246220302
filth,1.4971922246220302
morph,1.4958963282937365
tough,1.4937365010799135
swift,1.4937365010799135
thing,1.493304535637149
light,1.493304535637149
doubt,1.4928725701943844
bonus,1.4924406047516199
scrub,1.4924406047516199
frown,1.4924406047516199
spiky,1.4920086393088552
roomy,1.4920086393088552
pivot,1.491144708423326
mocha,1.4898488120950324
booze,1.489416846652268
honor,1.489416846652268
unwed,1.488120950323974
admin,1.4876889848812096
vigor,1.4876889848812096
taboo,1.487257019438445
lilac,1.4868250539956804
pound,1.4868250539956804
smoky,1.4863930885529157
spill,1.4846652267818574
razor,1.484233261339093
build,1.484233261339093
delve,1.482937365010799
index,1.48207343412527
plush,1.4812095032397408
think,1.4807775377969763
pithy,1.4807775377969763
aloof,1.4799136069114471
ember,1.4799136069114471
sweep,1.4794816414686824
stuck,1.4794816414686824
dimly,1.479049676025918
magic,1.4777537796976241
gassy,1.4764578833693305
staff,1.4764578833693305
fatty,1.4760259179265658
vomit,1.4760259179265658
larva,1.4751619870410366
wheel,1.4747300215982722
guild,1.4721382289416847
gayly,1.4721382289416847
coyly,1.47170626349892
drama,1.4704103671706263
wharf,1.4704103671706263
array,1.4691144708423327
optic,1.468682505399568
slump,1.4660907127429805
stoop,1.4660907127429805
hound,1.464794816414687
blink,1.464794816414687
event,1.4639308855291577
booty,1.463498920086393
bound,1.4630669546436286
virus,1.4622030237580994
salsa,1.4617710583153347
drunk,1.4609071274298056
rumba,1.4609071274298056
fritz,1.460475161987041
motif,1.460475161987041
ghoul,1.460475161987041
thrum,1.4600431965442764
pitch,1.459611231101512
curvy,1.4591792656587472
colon,1.458315334773218
attic,1.457451403887689
smash,1.457451403887689
blush,1.457451403887689
ditch,1.457451403887689
vixen,1.457451403887689
sunny,1.4570194384449244
tying,1.4565874730021597
aglow,1.4565874730021597
krill,1.4557235421166306
undue,1.455291576673866
dryly,1.455291576673866
forum,1.4548596112311014
swamp,1.454427645788337
usual,1.454427645788337
guess,1.4535637149028078
quark,1.4535637149028078
dandy,1.4509719222462203
quash,1.4509719222462203
sassy,1.4505399568034558
venue,1.4505399568034558
clack,1.4496760259179267
tweed,1.4496760259179267
mound,1.4496760259179267
moron,1.449244060475162
savvy,1.449244060475162
squad,1.4488120950323975
sixth,1.4483801295896328
rigor,1.4483801295896328
gipsy,1.4483801295896328
axiom,1.4479481641468683
basis,1.4475161987041036
hatch,1.4466522678185745
belle,1.4453563714902808
annul,1.4449244060475162
augur,1.4444924406047517
truth,1.444060475161987
abbot,1.4436285097192225
geese,1.4436285097192225
dogma,1.4436285097192225
theft,1.4423326133909287
smock,1.4423326133909287
ennui,1.4414686825053995
havoc,1.4414686825053995
dwarf,1.441036717062635
clung,1.441036717062635
human,1.4406047516198703
would,1.4406047516198703
cabal,1.4401727861771059
fanny,1.4401727861771059
lucid,1.4397408207343412
fling,1.4393088552915767
lunch,1.438876889848812
curry,1.438876889848812
rabbi,1.438876889848812
pouch,1.438876889848812
junta,1.4362850971922245
bevel,1.43585313174946
block,1.43585313174946
input,1.4354211663066954
swing,1.4341252699784017
dolly,1.4336933045356373
enemy,1.432829373650108
crock,1.4315334773218142
worry,1.4315334773218142
mania,1.4311015118790498
tabby,1.430669546436285
soggy,1.4302375809935206
jelly,1.4272138228941684
downy,1.4272138228941684
penne,1.4272138228941684
waltz,1.4272138228941684
lying,1.4259179265658748
champ,1.4259179265658748
thick,1.42548596112311
avail,1.4250539956803456
found,1.4250539956803456
spoon,1.424622030237581
blown,1.4241900647948165
toxic,1.4241900647948165
crook,1.4228941684665226
whiny,1.4228941684665226
alibi,1.4224622030237581
banjo,1.4220302375809935
loopy,1.4211663066954643
dingo,1.4211663066954643
tibia,1.4211663066954643
jetty,1.4211663066954643
amiss,1.4198704103671707
aphid,1.419438444924406
slush,1.419438444924406
flush,1.419438444924406
umbra,1.419438444924406
album,1.4190064794816415
again,1.4185745140388768
caddy,1.4185745140388768
conic,1.4177105831533476
snuck,1.4172786177105832
crump,1.4168466522678185
stump,1.4168466522678185
spasm,1.4159827213822893
apply,1.4151187904967601
holly,1.4138228941684665
shyly,1.411231101511879
dingy,1.411231101511879
minus,1.4099352051835854
refer,1.4099352051835854
beech,1.4095032397408207
night,1.4090712742980562
brood,1.4086393088552915
cheek,1.4077753779697624
swash,1.4077753779697624
mogul,1.407343412526998
fluid,1.407343412526998
cough,1.406047516198704
pinch,1.4051835853131749
crick,1.4051835853131749
idiot,1.4047516198704104
itchy,1.4038876889848813
snoop,1.4038876889848813
allow,1.4038876889848813
druid,1.4034557235421166
swill,1.403023758099352
pixie,1.402159827213823
vapid,1.4012958963282938
filmy,1.400863930885529
golly,1.4
bingo,1.3995680345572354
taffy,1.3995680345572354
adapt,1.3991360691144707
cumin,1.3991360691144707
toddy,1.3982721382289416
hydro,1.3982721382289416
pupal,1.3982721382289416
flock,1.3978401727861771
using,1.3956803455723543
qualm,1.3952483801295896
skill,1.3948164146868252
unfit,1.3943844492440605
award,1.3943844492440605
ought,1.3930885529157668
wooly,1.3930885529157668
blitz,1.3922246220302377
equip,1.3922246220302377
droop,1.3922246220302377
rotor,1.3913606911447085
gloss,1.3909287257019438
debug,1.3900647948164147
judge,1.3874730021598272
hedge,1.3874730021598272
wound,1.3870410367170627
bawdy,1.3861771058315335
flown,1.3861771058315335
climb,1.3857451403887688
young,1.3844492440604752
verve,1.383585313174946
tatty,1.3822894168466522
limit,1.3809935205183586
teeth,1.3809935205183586
kebab,1.3805615550755939
bossy,1.3805615550755939
comma,1.3805615550755939
fishy,1.3796976241900647
going,1.3796976241900647
murky,1.3788336933045355
dwell,1.3779697624190064
bliss,1.3766738660907127
focus,1.3762419006479483
wrung,1.3758099352051836
parka,1.3749460043196544
chill,1.37451403887689
folly,1.3740820734341253
milky,1.3740820734341253
weedy,1.3740820734341253
furor,1.373218142548596
aging,1.3727861771058316
flick,1.3714902807775378
spunk,1.3714902807775378
limbo,1.3710583153347733
bezel,1.3706263498920086
ditto,1.3684665226781858
mossy,1.367170626349892
music,1.3658747300215983
evoke,1.3650107991360692
floss,1.3650107991360692
beefy,1.3650107991360692
dilly,1.3645788336933045
icily,1.36414686825054
dutch,1.3624190064794817
imply,1.3624190064794817
unify,1.361987041036717
shuck,1.3615550755939525
quell,1.3615550755939525
pinky,1.3606911447084233
crumb,1.3602591792656586
wacky,1.3598272138228942
witch,1.3598272138228942
twist,1.3593952483801295
axial,1.358963282937365
ditty,1.3585313174946003
wryly,1.3576673866090714
plunk,1.3568034557235422
comfy,1.355939524838013
queen,1.3555075593952484
fugue,1.3546436285097192
naval,1.3542116630669547
geeky,1.3529157667386609
rumor,1.3529157667386609
kneed,1.3524838012958964
radar,1.3520518358531317
rugby,1.3516198704103672
booth,1.350755939524838
lynch,1.3503239740820734
eject,1.348596112311015
ionic,1.3468682505399567
paddy,1.3468682505399567
blimp,1.3468682505399567
folio,1.3464362850971923
pushy,1.3464362850971923
windy,1.3460043196544276
union,1.345572354211663
hurry,1.3451403887688984
hilly,1.344708423326134
finch,1.34341252699784
billy,1.3429805615550756
cabby,1.3429805615550756
swoon,1.3429805615550756
broom,1.342548596112311
wispy,1.3416846652267818
villa,1.3412526997840173
scoop,1.3412526997840173
allay,1.3408207343412526
butch,1.3408207343412526
conch,1.3399568034557234
fauna,1.3399568034557234
quoth,1.3386609071274298
tweet,1.3382289416846653
bitty,1.3369330453563715
junto,1.336501079913607
check,1.3360691144708423
avian,1.3360691144708423
bylaw,1.3334773218142548
vinyl,1.3330453563714904
dough,1.3321814254859612
excel,1.331317494600432
owing,1.3304535637149029
groom,1.3304535637149029
offal,1.3282937365010798
might,1.3274298056155507
brook,1.3274298056155507
stiff,1.3257019438444924
blurb,1.3252699784017279
clock,1.3252699784017279
gulch,1.3248380129589632
opium,1.3248380129589632
mulch,1.3235421166306696
bushy,1.3226781857451404
proof,1.3222462203023757
juicy,1.3196544276457884
kiosk,1.3192224622030237
whack,1.317062634989201
lucky,1.3161987041036718
lumpy,1.3144708423326135
awful,1.3123110151187904
pagan,1.3123110151187904
chili,1.311879049676026
clump,1.3105831533477321
awash,1.3105831533477321
bough,1.3105831533477321
nutty,1.3101511879049677
punch,1.3101511879049677
wedge,1.309719222462203
mushy,1.3092872570194385
occur,1.3079913606911446
flung,1.3075593952483802
ficus,1.3071274298056155
karma,1.3058315334773218
winch,1.3053995680345571
furry,1.3053995680345571
filly,1.3049676025917927
shook,1.3049676025917927
couch,1.304535637149028
ninth,1.304535637149028
vouch,1.3036717062634988
quirk,1.3028077753779697
fight,1.3028077753779697
blood,1.3023758099352052
swung,1.3023758099352052
width,1.3023758099352052
pluck,1.301511879049676
lowly,1.3010799136069116
rajah,1.2993520518358532
click,1.2989200863930885
missy,1.2980561555075594
nanny,1.2980561555075594
vodka,1.2980561555075594
happy,1.2980561555075594
skimp,1.2954643628509719
flunk,1.2950323974082074
dying,1.2950323974082074
bulky,1.29244060475162
lobby,1.2920086393088552
cacao,1.291144708423326
gawky,1.2889848812095033
ruddy,1.2885529157667386
baggy,1.287257019438445
bunch,1.2863930885529158
expel,1.2846652267818575
picky,1.2825053995680347
photo,1.2812095032397408
howdy,1.2799136069114472
dusky,1.2786177105831533
visit,1.2777537796976242
level,1.2777537796976242
fjord,1.2764578833693305
goody,1.2760259179265658
oddly,1.2755939524838014
moody,1.2747300215982722
sissy,1.2734341252699783
munch,1.2730021598272139
alpha,1.2725701943844492
comic,1.2721382289416847
quack,1.2712742980561555
pooch,1.2712742980561555
cinch,1.2708423326133909
condo,1.2708423326133909
hitch,1.2695464362850972
dully,1.2695464362850972
cocoa,1.2695464362850972
jewel,1.2682505399568034
slyly,1.267818574514039
emcee,1.2673866090712742
willy,1.2669546436285097
putty,1.2656587473002159
wight,1.2647948164146867
knoll,1.2643628509719222
flood,1.2643628509719222
sniff,1.263498920086393
skull,1.2630669546436286
rigid,1.2630669546436286
pupil,1.2630669546436286
fifty,1.2617710583153348
knack,1.2613390928725703
chunk,1.2613390928725703
witty,1.2609071274298056
spook,1.259611231101512
husky,1.2587473002159828
whisk,1.257451403887689
swish,1.2570194384449245
nylon,1.2557235421166306
forgo,1.2552915766738661
duchy,1.2509719222462203
digit,1.2505399568034556
bully,1.2479481641468682
papal,1.2475161987041037
mambo,1.2457883369330454
skulk,1.2444924406047517
musky,1.2436285097192226
hunky,1.2436285097192226
thigh,1.2414686825053995
kitty,1.240172786177106
manga,1.240172786177106
sushi,1.2384449244060476
bloom,1.2362850971922246
jolly,1.2362850971922246
gully,1.23585313174946
juror,1.2354211663066954
polyp,1.2341252699784018
mafia,1.232829373650108
thump,1.2311015118790496
spoof,1.2306695464362851
scoff,1.2272138228941685
plaza,1.2263498920086393
pubic,1.2254859611231101
assay,1.2254859611231101
gloom,1.2241900647948165
pulpy,1.2233261339092873
humid,1.221598272138229
swoop,1.2211663066954643
embed,1.2207343412526999
usurp,1.2198704103671707
cliff,1.219438444924406
tooth,1.2190064794816415
squib,1.2190064794816415
hussy,1.2181425485961124
outdo,1.2129589632829374
pudgy,1.2120950323974082
woody,1.2120950323974082
igloo,1.2107991360691144
fungi,1.21036717062635
fully,1.2099352051835852
tight,1.209071274298056
timid,1.208207343412527
bunny,1.206047516198704
dodgy,1.2043196544276458
funky,1.2038876889848813
khaki,1.2034557235421166
chaff,1.2030237580993521
civil,1.202159827213823
lipid,1.1982721382289416
stuff,1.1939524838012958
uncut,1.191792656587473
skunk,1.1909287257019439
goofy,1.1909287257019439
abyss,1.186609071274298
glyph,1.1857451403887689
llama,1.1844492440604752
dumpy,1.183585313174946
plumb,1.1822894168466522
wimpy,1.1809935205183586
outgo,1.180561555075594
fussy,1.178401727861771
bosom,1.177537796976242
daddy,1.1749460043196545
thumb,1.1745140388768898
hutch,1.1745140388768898
femme,1.1706263498920086
funny,1.1680345572354212
cluck,1.167170626349892
cynic,1.1650107991360692
ninja,1.1645788336933045
vying,1.161987041036717
chock,1.158099352051836
quill,1.1572354211663067
aback,1.1559395248380129
lupus,1.1542116630669546
mucky,1.1503239740820734
kinky,1.1494600431965443
fifth,1.1490280777537798
amass,1.147732181425486
onion,1.1473002159827215
biddy,1.1460043196544276
chump,1.1434125269978401
bongo,1.1429805615550757
hobby,1.1412526997840173
foggy,1.1412526997840173
inbox,1.1386609071274298
knock,1.1369330453563715
idiom,1.1352051835853132
guava,1.1352051835853132
maxim,1.134341252699784
piggy,1.1339092872570193
giddy,1.1339092872570193
mammy,1.1334773218142549
queue,1.132181425485961
chick,1.1317494600431965
snuff,1.1317494600431965
hippo,1.1308855291576674
dowdy,1.1300215982721382
macaw,1.129157667386609
myrrh,1.1287257019438446
idyll,1.1269978401727863
icing,1.1218142548596113
hippy,1.1209503239740821
ninny,1.1209503239740821
quick,1.1205183585313174
hunch,1.120086393088553
boozy,1.1144708423326133
lymph,1.1131749460043197
undid,1.1131749460043197
gumbo,1.1114470842332613
livid,1.1019438444924405
ovoid,1.1002159827213822
booby,1.0989200863930886
cubic,1.0911447084233261
widow,1.0894168466522678
which,1.0868250539956803
gruff,1.0863930885529158
shush,1.0842332613390928
gypsy,1.0812095032397409
plump,1.0803455723542117
pizza,1.0781857451403887
motto,1.076889848812095
skiff,1.0725701943844492
vigil,1.0712742980561556
unzip,1.0647948164146868
poppy,1.0535637149028079
buddy,1.0509719222462204
woozy,1.0384449244060474
muddy,1.0375809935205185
buxom,1.0367170626349893
mucus,1.034989200863931
dummy,1.032829373650108
nymph,1.0289416846652268
madam,1.027645788336933
whoop,1.0211663066954644
bobby,1.0181425485961124
buggy,1.0151187904967602
twixt,1.0138228941684666
guppy,1.0120950323974083
chuck,1.0
gummy,0.9991360691144708
bluff,0.9922246220302375
jumpy,0.9861771058315335
humus,0.9827213822894169
affix,0.9749460043196544
kayak,0.9688984881209504
puffy,0.9680345572354212
known,0.9676025917926566
dizzy,0.9663066954643629
gamma,0.9580993520518358
magma,0.9572354211663067
minim,0.9546436285097192
jumbo,0.947732181425486
jazzy,0.9460043196544277
fizzy,0.906695464362851
pygmy,0.8997840172786177
puppy,0.8894168466522678
kappa,0.8863930885529158
humph,0.8829373650107991
whiff,0.8807775377969762
mimic,0.873866090712743
jiffy,0.8634989200863931
mummy,0.8613390928725702
fluff,0.8548596112311015
civic,0.8375809935205184
mamma,0.8203023758099353
fuzzy,0.8116630669546436
vivid,0.7719222462203024
