words,scoring
yawns,2.1379375058646897
pipas,2.1379375058646897
inset,2.13765600075068
banns,2.1373744956366707
sonse,2.136623815332645
blags,2.136623815332645
yirds,2.1363423102186356
tacts,2.1362484751806323
slipe,2.1361546401426295
macks,2.136060805104626
murls,2.136060805104626
sutra,2.136060805104626
zarfs,2.1357792999906167
clons,2.13559162991461
moyls,2.13559162991461
perai,2.135403959838604
gilts,2.1353101248006006
brise,2.1352162897625973
basts,2.134559444496575
kbars,2.134371774420569
paned,2.134184104344562
pioys,2.134090269306559
galls,2.1339025992305527
youse,2.1337149291545465
puhas,2.1334334240405366
saunt,2.1332457539645304
neist,2.1332457539645304
gybes,2.133151918926527
ponks,2.133151918926527
pecks,2.133058083888524
kyats,2.132964248850521
ludos,2.1327765787745143
pyros,2.132682743736511
dosed,2.132588908698508
torsi,2.1324012386225015
hyens,2.1322135685464954
towns,2.1322135685464954
joins,2.1320258984704887
spuer,2.1320258984704887
preps,2.1320258984704887
oiler,2.131932063432486
nonis,2.1318382283944826
psoas,2.1318382283944826
hawse,2.1317443933564793
kuris,2.1317443933564793
pauas,2.1313690532044665
gobis,2.130899878014451
eruvs,2.130712207938444
tifos,2.130712207938444
derat,2.130524537862438
spars,2.130524537862438
urvas,2.1304307028244347
targe,2.1303368677864314
deist,2.1303368677864314
frabs,2.130243032748428
caphs,2.1299615276344186
sapid,2.1298676925964153
shite,2.1293985174063996
hosta,2.1293985174063996
hilts,2.129210847330393
waler,2.12911701229239
towse,2.12911701229239
tenia,2.1287416721403774
softa,2.1287416721403774
yogis,2.128460167026368
golps,2.128460167026368
speir,2.1282724969503612
klaps,2.128084826874355
spile,2.1279909918363518
halls,2.127803321760345
sehri,2.1277094867223423
flors,2.127615651684339
aglus,2.1275218166463357
empts,2.1273341465703295
pongs,2.127240311532326
neral,2.12705264145632
blahs,2.12705264145632
pekes,2.1268649713803134
habus,2.1268649713803134
teems,2.126677301304307
tools,2.1263957961902973
passe,2.1263019611522944
oread,2.126114291076288
hemps,2.125738950924275
kanas,2.125551280848269
skied,2.1254574458102655
coifs,2.125363610772262
noups,2.125363610772262
caned,2.125363610772262
tolls,2.125175940696256
raggs,2.1250821056582527
proms,2.1249882706202494
estro,2.1248944355822466
hemes,2.12470676550624
baled,2.12470676550624
wared,2.1245190954302338
sithe,2.1244252603922305
conks,2.124331425354227
aphis,2.124331425354227
segno,2.1242375903162243
besot,2.1240499202402177
trigs,2.1239560852022144
loots,2.1238622501642115
brers,2.123768415126208
oaked,2.123768415126208
lowns,2.123674580088205
lunts,2.1235807450502016
works,2.1234869100121987
doors,2.123299239936192
paten,2.1230177348221826
forbs,2.1230177348221826
muons,2.1230177348221826
kievs,2.1228300647461764
viols,2.12264239467017
maned,2.12264239467017
doups,2.1224547245941636
folds,2.1221732194801537
leves,2.122079384442151
hoast,2.121891714366144
pated,2.121891714366144
frons,2.121891714366144
feers,2.121704044290138
rimae,2.1216102092521347
monks,2.1216102092521347
mecks,2.1215163742141314
kakis,2.1215163742141314
khats,2.1213287041381252
silex,2.1209533639861124
burls,2.120671858872103
orris,2.120671858872103
backs,2.120671858872103
leeps,2.1205780238340997
machs,2.1205780238340997
lowse,2.1205780238340997
hykes,2.1205780238340997
hakus,2.1203903537580935
yucas,2.12029651872009
gyans,2.1201088486440836
bests,2.1200150136060807
doums,2.1200150136060807
holms,2.1199211785680774
alans,2.1194520033780613
takas,2.119358168340058
raged,2.119264333302055
rosit,2.1189828281880456
crops,2.118607488036033
jolts,2.118607488036033
hokis,2.118325982922023
fouls,2.1181383128460167
sayid,2.1181383128460167
poyse,2.11795064277001
scars,2.1178568077320072
micos,2.1178568077320072
pechs,2.1175753026179978
needs,2.117387632541991
pease,2.117199962465985
grins,2.1171061274279817
clefs,2.116918457351975
flees,2.116730787275969
roted,2.1166369522379656
vives,2.1165431171999627
yells,2.116355447123956
atlas,2.11616777704795
kilts,2.1160739420099466
mongs,2.115698601857934
lobus,2.115698601857934
strew,2.1156047668199305
clits,2.115135591629915
meson,2.114760251477902
roist,2.114760251477902
wamus,2.1145725814018954
snoke,2.1143849113258892
kagus,2.114291076287886
pulis,2.1141034062118793
grise,2.1140095711738764
bason,2.113915736135873
sieth,2.1136342310218637
gasts,2.113352725907854
bawds,2.113258890869851
hells,2.113258890869851
katas,2.113258890869851
plews,2.1129773857558414
curns,2.1126958806418314
tamed,2.1126958806418314
kemps,2.1126020456038286
tahas,2.1125082105658253
vangs,2.112226705451816
raked,2.112226705451816
turps,2.1121328704138125
hints,2.1117575302617997
paeon,2.1112883550717836
nowts,2.1111006849957774
syned,2.111006849957774
doner,2.110819179881768
voids,2.1107253448437646
nevus,2.1106315098057613
kivas,2.1105376747677584
mated,2.110350004691752
heels,2.110350004691752
ranee,2.110350004691752
souts,2.1102561696537485
fyces,2.1100684995777423
ostia,2.109974664539739
turms,2.1096931594257295
virls,2.1095993243877262
sucre,2.10941165431172
tetes,2.1093178192737168
vigas,2.1093178192737168
sorbs,2.1091301491977106
lacet,2.1090363141597073
naams,2.1090363141597073
pilae,2.108942479121704
saola,2.108942479121704
skiey,2.1086609740076945
jubes,2.108567138969691
maist,2.1084733039316883
mirks,2.1084733039316883
dauds,2.1084733039316883
solds,2.1082856338556817
dowts,2.1081917988176784
starn,2.1080979637796755
seers,2.1078164586656656
anole,2.1078164586656656
trows,2.1077226236276627
anlas,2.107441118513653
skers,2.1072534484376466
baned,2.1072534484376466
morel,2.1066904382096276
tawer,2.106502768133621
bonks,2.1062212630196115
becks,2.1061274279816082
mechs,2.106033592943605
wolds,2.105939757905602
rimus,2.1058459228675988
steds,2.1057520878295954
mease,2.1056582527915926
spode,2.1055644177535893
rahed,2.1053767476775826
cuits,2.10528291263958
bachs,2.1051890776015765
nowls,2.105095242563573
obits,2.104907572487567
fonds,2.1047199024115604
amyls,2.1046260673735575
souls,2.1042507272215447
wafts,2.1042507272215447
clews,2.1041568921835414
lamed,2.1041568921835414
napas,2.103969222107535
aiery,2.103969222107535
limns,2.103875387069532
gambs,2.1036877169935253
ofays,2.103593881955522
galed,2.103500046917519
bowrs,2.103406211879516
poler,2.103406211879516
soily,2.103406211879516
rosti,2.1032185418035096
keets,2.1032185418035096
roods,2.103030871727503
jaspe,2.103030871727503
sypes,2.102843201651497
doucs,2.1027493666134935
redia,2.1027493666134935
runds,2.1027493666134935
lezes,2.1026555315754902
yurts,2.102467861499484
modus,2.102186356385474
selfs,2.102186356385474
dowls,2.102186356385474
jukes,2.1020925213474713
sakti,2.1020925213474713
sizel,2.101811016233462
farle,2.101811016233462
spets,2.1017171811954585
suent,2.101623346157455
frits,2.101435676081449
noter,2.101435676081449
toile,2.1013418410434457
goier,2.1007788308154263
ukase,2.1007788308154263
yetts,2.1006849957774234
pacer,2.100403490663414
swire,2.100403490663414
nurds,2.100403490663414
bongs,2.1003096556254106
toons,2.1003096556254106
biogs,2.1002158205874073
kells,2.100121985549404
czars,2.100028150511401
swole,2.099934315473398
vinos,2.099934315473398
drips,2.099746645397391
eusol,2.0996528103593883
sabin,2.0996528103593883
flaps,2.099558975321385
tapen,2.099558975321385
yolks,2.0994651402833817
gurls,2.0994651402833817
rayle,2.0993713052453784
basse,2.0993713052453784
hurts,2.0993713052453784
solus,2.098995965093366
chads,2.0989021300553627
gests,2.0988082950173594
pored,2.0988082950173594
quats,2.098714459979356
doter,2.09852678990335
tinks,2.09852678990335
taped,2.0984329548653466
luaus,2.0984329548653466
shoat,2.0984329548653466
lawer,2.097963779675331
ysame,2.097963779675331
dawks,2.097588439523318
diane,2.097494604485315
haled,2.0974007694473116
wauks,2.0973069344093083
keels,2.0972130993713054
flams,2.097119264333302
shets,2.097119264333302
blits,2.097025429295299
naker,2.097025429295299
sneds,2.097025429295299
knees,2.0969315942572955
texes,2.0968377592192926
stipe,2.096556254105283
muils,2.096556254105283
coths,2.096556254105283
douks,2.09646241906728
yacks,2.09646241906728
holks,2.0963685840292765
syces,2.0961809139532703
yugas,2.0961809139532703
ronte,2.0959932438772637
leses,2.0958994088392604
barde,2.0958055738012575
yests,2.0958055738012575
aigas,2.0958055738012575
comae,2.0958055738012575
progs,2.0955240686872476
rifts,2.0955240686872476
plods,2.0955240686872476
tansy,2.0954302336492447
blaer,2.0953363986112414
psora,2.0951487285352353
tombs,2.0949610584592286
bated,2.0949610584592286
arpas,2.0949610584592286
toled,2.0947733883832225
whets,2.0947733883832225
sheol,2.0947733883832225
leeks,2.094585718307216
lutea,2.094585718307216
burns,2.094585718307216
rosin,2.0943042131932064
daker,2.0941165431171997
stime,2.0941165431171997
sedes,2.094022708079197
tasks,2.094022708079197
lilos,2.0938350380031903
moths,2.0938350380031903
peghs,2.0934596978511775
hurls,2.0933658628131746
hacks,2.0933658628131746
haufs,2.0932720277751713
leary,2.0932720277751713
fawns,2.093178192737168
renay,2.093178192737168
pilus,2.093178192737168
birks,2.0930843576991647
acyls,2.0930843576991647
swage,2.092990522661162
fleys,2.092802852585155
docus,2.092802852585155
reefs,2.092802852585155
lande,2.0927090175471523
hests,2.0927090175471523
tings,2.092615182509149
skite,2.0925213474711457
gravs,2.0922398423571362
karst,2.092146007319133
gawds,2.0920521722811296
denar,2.0918645022051234
gangs,2.0918645022051234
loons,2.09177066716712
rance,2.091676832129117
alder,2.091582997091114
shola,2.0914891620531106
burse,2.0914891620531106
plaas,2.0913953270151073
borel,2.0913014919771045
suety,2.091113821901098
milds,2.0909261518250917
astir,2.090738481749085
tocks,2.090738481749085
tirrs,2.0906446467110817
trots,2.0900816364830628
links,2.0899878014450595
sprat,2.0899878014450595
fuzes,2.0899878014450595
cored,2.0899878014450595
wefts,2.08970629633105
khans,2.089237121141034
gigas,2.0889556160270244
macer,2.088861780989021
coups,2.0887679459510182
jetes,2.088674110913015
lexes,2.088298770761002
deray,2.0879234306089893
sengi,2.087735760532983
moors,2.0868912451909543
icons,2.0868912451909543
clods,2.086703575114948
crogs,2.086703575114948
jours,2.0866097400769448
tiyns,2.086422070000938
turks,2.0861405648869287
falls,2.0861405648869287
nenes,2.0861405648869287
gonys,2.086046729848926
moups,2.086046729848926
claws,2.0859528948109225
flegs,2.085859059772919
slaps,2.085671389696913
ranke,2.085389884582903
writs,2.085202214506897
cesti,2.0851083794688936
munis,2.0851083794688936
gonks,2.0850145444308903
gecks,2.0849207093928874
muset,2.084826874354884
probs,2.084733039316881
samps,2.084733039316881
gyros,2.0845453692408746
lings,2.0840761940508585
kilns,2.0839823590128552
sleer,2.0838885239748524
spats,2.0835131838228396
taths,2.0834193487848363
fuses,2.08323167870883
laced,2.08323167870883
slams,2.08323167870883
sprue,2.08323167870883
femes,2.0830440086328235
lotos,2.0828563385568173
besit,2.082762503518814
slaty,2.082762503518814
sized,2.082387163366801
locks,2.0821994932907946
aimed,2.0821056582527917
yonks,2.0820118232147884
resow,2.081917988176785
tophs,2.081917988176785
camas,2.0816364830627756
basti,2.0815426480247723
snary,2.0814488129867694
baghs,2.0810734728347566
oonts,2.0800412874167216
comus,2.0800412874167216
minae,2.0799474523787183
knaps,2.0797597823027116
kests,2.0795721122267055
besaw,2.079290607112696
fidos,2.079290607112696
hebes,2.0791029370366894
sleys,2.078915266960683
honks,2.078915266960683
fykes,2.078915266960683
users,2.078915266960683
hecks,2.07882143192268
psoai,2.07882143192268
istle,2.0785399268086704
bigos,2.0783522567326638
maerl,2.078258421694661
layed,2.0781645866566576
saran,2.0781645866566576
meeds,2.0780707516186543
antas,2.0776954114666415
lurks,2.0776015764286386
aline,2.0775077413906353
neves,2.077413906352632
clous,2.077413906352632
scrat,2.0773200713146287
toned,2.0773200713146287
ayrie,2.077038566200619
ishes,2.076944731162616
nexus,2.076850896124613
syens,2.0766632260486064
bohea,2.0765693910106036
whats,2.0765693910106036
araks,2.0764755559726003
ansae,2.0764755559726003
pager,2.0762878858965936
armet,2.0762878858965936
downs,2.0761002158205875
dunts,2.076006380782584
awdls,2.076006380782584
neeps,2.075912545744581
salol,2.075912545744581
sowce,2.075818710706578
glits,2.075818710706578
cymas,2.075818710706578
oriel,2.0756310406305714
tawas,2.0756310406305714
amias,2.075537205592568
cutis,2.075537205592568
nemns,2.0750680304025524
flirs,2.0750680304025524
seder,2.0750680304025524
souse,2.0750680304025524
styre,2.0745988552125363
flays,2.0745988552125363
moner,2.07441118513653
gated,2.073754339870508
silts,2.0736605048325045
flaks,2.073566669794501
neems,2.073472834756498
minds,2.073472834756498
gurns,2.073378999718495
wised,2.0732851646804917
rayne,2.0732851646804917
chems,2.0731913296424884
corey,2.0731913296424884
nagas,2.0731913296424884
prate,2.073097494604485
deeps,2.0730036595664822
taver,2.0730036595664822
dowse,2.0730036595664822
hongs,2.0730036595664822
mutis,2.0728159894904756
pawks,2.0727221544524728
prims,2.072440649338463
drest,2.071971474148447
nolls,2.071971474148447
bored,2.071877639110444
irade,2.071877639110444
poake,2.071877639110444
expos,2.071877639110444
volae,2.0716899690344373
ankus,2.0716899690344373
fells,2.0715961339964344
pouks,2.0715961339964344
boors,2.071502298958431
kaphs,2.0714084639204278
scyes,2.0714084639204278
wilts,2.071314628882425
keens,2.0711269588064183
airer,2.070845453692409
scats,2.070845453692409
padre,2.070657783616402
deems,2.0705639485783993
dools,2.0702824434643894
walls,2.069907103312377
kembs,2.069907103312377
surah,2.0698132682743737
pacas,2.0695317631603642
suses,2.0693440930843576
newbs,2.0692502580463543
tofus,2.0692502580463543
voips,2.0692502580463543
semes,2.0691564230083515
apsos,2.069062587970348
dolls,2.069062587970348
yirks,2.0688749178943415
teths,2.0688749178943415
tiler,2.0687810828563387
feels,2.0686872478183354
brogs,2.068593412780332
cowls,2.068499577742329
rouen,2.068499577742329
bayer,2.068405742704326
grids,2.0682180726283192
dared,2.0682180726283192
sdein,2.0681242375903164
nolos,2.0679365675143098
blaws,2.0678427324763065
flags,2.0676550624003003
ammos,2.0676550624003003
hated,2.0676550624003003
cager,2.067467392324294
dicts,2.067467392324294
capas,2.067373557286291
besti,2.066998217134278
wuses,2.066998217134278
caber,2.0669043820962747
lochs,2.0667167120202685
slots,2.0667167120202685
yechs,2.0664352069062586
lacey,2.0664352069062586
frise,2.0662475368302524
dhols,2.066153701792249
crips,2.0660598667542462
taish,2.0660598667542462
fasts,2.06559069156423
alist,2.0654030214882235
dhaks,2.065121516374214
views,2.065121516374214
dolos,2.0650276813362107
sykes,2.0650276813362107
blins,2.064933846298208
eyers,2.064933846298208
thews,2.0647461762222012
veers,2.0647461762222012
laver,2.0644646711081918
roosa,2.0643708360701885
steps,2.0642770010321856
oulks,2.0642770010321856
sprad,2.0641831659941823
tired,2.0641831659941823
cawks,2.063901660880173
pyxes,2.0638078258421695
curds,2.0638078258421695
etens,2.0638078258421695
crims,2.063620155766163
dearn,2.063620155766163
arbas,2.063620155766163
rared,2.0634324856901567
peart,2.0634324856901567
mopus,2.063057145538144
lesbo,2.0629633105001406
sigla,2.062681805386131
whens,2.062681805386131
sided,2.062681805386131
segni,2.062494135310125
druse,2.062494135310125
confs,2.0624003002721216
casus,2.0624003002721216
stoma,2.0622126301961154
liths,2.0622126301961154
feces,2.062118795158112
moire,2.0618372900441027
cadre,2.0618372900441027
stems,2.0618372900441027
smaze,2.0617434550060993
erses,2.0617434550060993
roops,2.0615557849300927
tawts,2.0613681148540866
mawks,2.06118044477808
slebs,2.06118044477808
rills,2.06118044477808
sheaf,2.061086609740077
seine,2.0609927747020738
knots,2.0608051046260676
slays,2.0607112695880643
styed,2.0605235995120577
toney,2.0605235995120577
shyer,2.0605235995120577
cadie,2.0603359294360515
slove,2.060242094398048
touts,2.060242094398048
skets,2.060242094398048
sirra,2.0598667542460354
acais,2.059772919208032
cults,2.059772919208032
units,2.059772919208032
masus,2.059679084170029
paedo,2.059679084170029
shope,2.0594914140940226
named,2.0594914140940226
madre,2.05911607394201
sidhe,2.05911607394201
rooms,2.05911607394201
boner,2.059022238904007
mused,2.059022238904007
pyots,2.0589284038660036
teggs,2.0589284038660036
gaper,2.0589284038660036
duads,2.058646898751994
ivies,2.058553063713991
weets,2.0584592286759875
vaire,2.058365393637984
dulse,2.0582715585999813
ikons,2.0580838885239747
speil,2.0580838885239747
binds,2.0580838885239747
macas,2.057990053485972
koros,2.0578023834099652
sells,2.057708548371962
rathe,2.057614713333959
belar,2.0575208782959558
chaps,2.0574270432579524
geist,2.057333208219949
urate,2.0572393731819463
goths,2.0572393731819463
dribs,2.0570517031059397
ulvas,2.0570517031059397
flabs,2.0568640330299335
fetts,2.0559256826499013
raffs,2.055550342497889
sitka,2.0554565074598856
wells,2.0553626724218823
anile,2.055268837383879
soldi,2.055268837383879
skoal,2.055175002345876
jaups,2.0549873322698695
chams,2.0549873322698695
seels,2.0547996621938633
petar,2.05470582715586
folks,2.05470582715586
noria,2.05470582715586
snees,2.0545181570798534
ravel,2.0544243220418505
feria,2.0543304870038472
gilds,2.0543304870038472
watts,2.054236651965844
rajas,2.053861311813831
slags,2.0537674767758283
groks,2.053298301585812
spide,2.0530167964718027
mayas,2.0529229614337994
nacre,2.05264145631979
scran,2.05264145631979
weels,2.0524537862437833
disme,2.0524537862437833
waite,2.0520784460917705
walie,2.0520784460917705
laked,2.0520784460917705
fiefs,2.051796940977761
tater,2.0517031059397577
furls,2.0517031059397577
drows,2.051609270901755
poots,2.051421600825748
spans,2.051421600825748
powns,2.051233930749742
tunds,2.0511400957117387
punts,2.0511400957117387
zymes,2.0511400957117387
fests,2.0510462606737354
shmoe,2.050764755559726
sambo,2.050764755559726
gored,2.0506709205217226
gawps,2.0505770854837198
armed,2.0504832504457164
bowls,2.050389415407713
fader,2.0502955803697103
goors,2.0502955803697103
toper,2.050201745331707
elsin,2.0499202402176975
karsy,2.0495449000656847
gyves,2.0494510650276814
wasts,2.049357229989678
parge,2.049357229989678
beano,2.0488880547996624
eughs,2.0485127146476496
canst,2.0482312095336397
comps,2.047855869381627
knags,2.047855869381627
spart,2.047762034343624
firms,2.0476681993056207
sweir,2.0476681993056207
yawps,2.0475743642676174
swile,2.0473866941916112
warst,2.0473866941916112
phots,2.047292859153608
prest,2.0471051890776018
shans,2.046823683963592
kohls,2.046823683963592
reoil,2.046729848925589
xrays,2.0466360138875856
thaws,2.0465421788495823
spait,2.046260673735573
tways,2.046260673735573
staps,2.0460730036595667
syker,2.0460730036595667
stend,2.0460730036595667
abore,2.0459791686215634
bruts,2.04588533358356
divos,2.04588533358356
heths,2.0457914985455568
bawks,2.0457914985455568
deary,2.045697663507554
burds,2.045697663507554
brims,2.0455099934315473
ritts,2.0455099934315473
pools,2.045416158393544
darer,2.045322323355541
naped,2.045228488317538
clops,2.045228488317538
acred,2.0447593131275217
bouks,2.044665478089519
dosha,2.0445716430515155
hoors,2.0441963028995027
polls,2.0441963028995027
spial,2.0441024678614994
thins,2.0436332926714837
sokah,2.043257952519471
fouds,2.0431641174814676
slabs,2.042976447405461
leish,2.042976447405461
prigs,2.042976447405461
coots,2.0426011072534482
feens,2.0426011072534482
aiver,2.042413437177442
spued,2.042413437177442
dinks,2.042413437177442
cunts,2.0423196021394388
gamas,2.0423196021394388
oiled,2.0423196021394388
tavas,2.0421319320634326
tolar,2.0421319320634326
skats,2.0420380970254293
hawms,2.0420380970254293
setts,2.0420380970254293
loave,2.041850426949423
cosec,2.04175659191142
loper,2.0416627568734165
vamps,2.0416627568734165
exies,2.0412874167214037
hayer,2.0410997466453975
genoa,2.040912076569391
thrae,2.0407244064933847
dexes,2.0407244064933847
golfs,2.040536736417378
plaps,2.0404429013793752
sonly,2.0404429013793752
fatso,2.040349066341372
polos,2.0401613962653653
moots,2.039879891151356
spail,2.039879891151356
munts,2.0395983860373463
waled,2.039504550999343
profs,2.039504550999343
steys,2.039316880923337
taxer,2.0392230458853335
hilus,2.038941540771324
scans,2.0387538706953174
toran,2.0386600356573146
pieta,2.038472365581308
yeeds,2.038472365581308
toyer,2.038472365581308
vrils,2.038472365581308
sexto,2.038284695505302
rater,2.038284695505302
meves,2.038097025429295
thous,2.0380031903912923
marge,2.0378155203152857
sacks,2.0378155203152857
nocks,2.037534015201276
arpen,2.0373463451252696
snaps,2.0373463451252696
jeers,2.0371586750492634
fecks,2.0371586750492634
atuas,2.0371586750492634
subas,2.0369710049732572
judas,2.0367833348972506
signa,2.0365956648212444
cools,2.0365956648212444
dings,2.036501829783241
faine,2.0362203246692316
toaze,2.0362203246692316
beray,2.0361264896312283
cabas,2.036032654593225
eared,2.036032654593225
almas,2.035844984517219
sherd,2.0355634794032094
rooks,2.0355634794032094
zaire,2.035469644365206
wacks,2.035469644365206
colls,2.0353758093272027
heeds,2.0353758093272027
lifts,2.0353758093272027
ghees,2.0352819742891994
lysed,2.0352819742891994
scart,2.0350943042131933
sixte,2.0350943042131933
raved,2.03500046917519
sewin,2.0349066341371866
wests,2.0348127990991838
scray,2.0347189640611805
emyds,2.034625129023177
docks,2.034625129023177
exuls,2.0342497888711644
agars,2.034062118795158
wader,2.034062118795158
salix,2.033968283757155
mools,2.0338744487191516
lavas,2.033592943605142
ficos,2.033499108567139
redan,2.033499108567139
budos,2.033405273529136
lowps,2.0333114384911326
antre,2.033029933377123
molls,2.0326545932251103
vised,2.032560758187107
chays,2.0324669231491037
udons,2.0322792530730975
apter,2.0322792530730975
alure,2.032091582997091
siroc,2.031997747959088
honer,2.0317162428450786
sampi,2.0317162428450786
vespa,2.0316224078070753
supra,2.0316224078070753
pusle,2.0316224078070753
trape,2.0316224078070753
terga,2.0313409026930658
zonae,2.0313409026930658
talea,2.030965562541053
riled,2.0307778924650464
hinds,2.0307778924650464
laxer,2.030684057427043
sprew,2.03059022238904
bajus,2.03059022238904
liter,2.030496387351037
amole,2.0304025523130336
loran,2.030121047199024
gauss,2.030121047199024
sente,2.030121047199024
amlas,2.0300272121610208
sizar,2.0297457070470113
sexts,2.029558036971005
arced,2.029558036971005
tawie,2.029464201933002
barye,2.0293703668949985
rungs,2.0293703668949985
gowls,2.0291826968189923
aerie,2.029088861780989
alaps,2.029088861780989
ploys,2.029088861780989
jauks,2.0289950267429857
cruse,2.0288073566669795
vagus,2.0288073566669795
potts,2.02852585155297
roule,2.0284320165149667
parev,2.0283381814769634
skens,2.0281505114009573
ainee,2.0281505114009573
flits,2.028056676362954
babus,2.0278690062869473
apsis,2.0277751712489445
scail,2.027212161020925
khors,2.0269306559069156
ricks,2.0267429858309094
prows,2.0267429858309094
grips,2.0267429858309094
weens,2.0263676456788966
yowls,2.02617997560289
fated,2.025992305526884
nidus,2.0258984704888805
tarre,2.0258984704888805
pawer,2.0255231303368677
wembs,2.025147790184855
yager,2.025147790184855
ourie,2.025053955146852
strak,2.0249601201088487
juves,2.0248662850708454
gawks,2.024584779956836
masty,2.024584779956836
boots,2.0244909449188326
strag,2.0243971098808293
bunts,2.024209439804823
turfs,2.024209439804823
firks,2.02411560476682
skran,2.0238340996528104
wawls,2.0238340996528104
tilts,2.023646429576804
skyer,2.023646429576804
posts,2.023646429576804
abler,2.0234587595007976
milks,2.0234587595007976
gouks,2.0234587595007976
cribs,2.0233649244627943
desks,2.0233649244627943
pujas,2.023177254386788
howls,2.0230834193487848
pupas,2.0230834193487848
kamas,2.0230834193487848
gadso,2.0228019142347753
forel,2.022332739044759
morne,2.0222389040067563
peeks,2.022145068968753
waned,2.0220512339307497
timps,2.0220512339307497
briks,2.0219573988927464
seaze,2.0219573988927464
spard,2.0219573988927464
mulse,2.0218635638547435
pesty,2.0215820587407336
stirs,2.0215820587407336
muids,2.0215820587407336
spain,2.0215820587407336
loure,2.021300553626724
fease,2.021300553626724
bowse,2.021206718588721
beeps,2.021206718588721
stays,2.021112883550718
wonks,2.0210190485127146
shlep,2.0209252134747113
youks,2.0204560382846957
owsen,2.0204560382846957
cloys,2.020268368208689
louie,2.0197991930186734
cotts,2.01970535798067
pelta,2.01970535798067
blurs,2.0195176879046635
poons,2.0193300178286573
anted,2.0189546776766445
mezes,2.018673172562635
bools,2.0184855024866284
sharn,2.0184855024866284
hawks,2.0184855024866284
hurds,2.0183916674486255
snots,2.0183916674486255
ravey,2.018203997372619
coria,2.0181101623346156
oscar,2.0181101623346156
egers,2.0180163272966127
crows,2.0179224922586094
satai,2.017828657220606
salat,2.017828657220606
blebs,2.017734822182603
quads,2.017734822182603
padle,2.0176409871446
kinds,2.0176409871446
conns,2.0176409871446
pinks,2.0175471521065966
songs,2.0174533170685933
spina,2.0174533170685933
bolls,2.017265646992587
flews,2.0170779769165805
kutis,2.0169841418785777
motts,2.0169841418785777
bogus,2.0168903068405744
tawed,2.0168903068405744
syboe,2.016796471802571
sasse,2.0165149666885616
caneh,2.016233461574552
sheds,2.0161396265365488
brigs,2.0160457914985455
savin,2.015951956460542
avows,2.0158581214225393
frass,2.015764286384536
razed,2.01557661630853
aspro,2.0154827812705265
moria,2.015388946232523
phons,2.015201276156517
mahoe,2.0151074411185137
ronde,2.0150136060805104
costs,2.014825936004504
vells,2.0146382659284976
elves,2.0145444308904947
stags,2.014169090738482
slits,2.014169090738482
leany,2.014169090738482
brane,2.0140752557004786
erose,2.0140752557004786
riley,2.0139814206624753
deism,2.0139814206624753
olpae,2.013887585624472
poled,2.013793750586469
hocus,2.013699915548466
limps,2.013512245472459
stude,2.013512245472459
maneh,2.013512245472459
serry,2.0134184104344564
clogs,2.013324575396453
bolos,2.0132307403584497
vints,2.013136905320447
latke,2.0129492352444402
byrls,2.0129492352444402
snebs,2.012855400206437
dwams,2.0126677301304308
fasti,2.0125738950924275
toker,2.0123862250164213
roped,2.0121985549404147
stipa,2.0121047199024114
mosts,2.0121047199024114
repla,2.0121047199024114
meses,2.011917049826405
auger,2.011823214788402
noted,2.011823214788402
carer,2.0116355447123957
pings,2.0116355447123957
memes,2.0116355447123957
recta,2.011447874636389
spado,2.011260204560383
monos,2.0111663695223796
paced,2.010791029370367
coons,2.0105095242563573
sepic,2.010415689218354
saist,2.010228019142348
pocks,2.0097588439523317
poufs,2.0096650089143284
tills,2.0095711738763256
feist,2.0095711738763256
figos,2.009383503800319
ksars,2.0091958337243128
olios,2.0091958337243128
kapas,2.0088204935723
moile,2.0088204935723
askos,2.0087266585342967
caped,2.0086328234962934
reman,2.0086328234962934
vasts,2.0086328234962934
lawed,2.008351318382284
arras,2.008351318382284
knits,2.0082574833442806
bilks,2.0080698132682744
ramee,2.007882143192268
moons,2.007788308154265
sechs,2.007788308154265
slive,2.0076944731162616
besom,2.0076944731162616
tooms,2.0075068030402554
ruths,2.0075068030402554
blocs,2.007412968002252
sease,2.007412968002252
naked,2.007412968002252
gojis,2.007319132964249
loued,2.0072252979262455
jirds,2.0070376278502393
lilts,2.0070376278502393
bursa,2.0070376278502393
vrous,2.00675612273623
didos,2.00675612273623
tatts,2.006568452660223
bulse,2.0064746176222203
musar,2.006380782584217
chons,2.006380782584217
skart,2.0062869475462137
tints,2.0061931125082104
sheva,2.0061931125082104
mirvs,2.0060054424322042
undos,2.0060054424322042
recal,2.0060054424322042
minks,2.0060054424322042
glops,2.005911607394201
payed,2.0057239373181948
embus,2.0057239373181948
lalls,2.0056301022801915
yomps,2.005536267242188
snags,2.005442432204185
ragde,2.005348597166182
eliad,2.0052547621281787
aspis,2.0052547621281787
waney,2.0052547621281787
combs,2.0051609270901753
hoied,2.0050670920521725
coled,2.004973257014169
lepra,2.004973257014169
shute,2.004879421976166
derma,2.0046917519001597
facer,2.004504081824153
suits,2.004316411748147
burps,2.0042225767101436
eisel,2.0042225767101436
casks,2.0042225767101436
alays,2.0041287416721403
arish,2.003847236558131
sloid,2.0036595664821246
spule,2.003471896406118
gloms,2.003471896406118
stabs,2.0033780613681147
bezes,2.003284226330112
slews,2.0031903912921085
gowns,2.003096556254105
novae,2.003096556254105
jilts,2.003002721216102
swats,2.002908886178099
edges,2.0025335460260862
